county,totpop,medhhincome,medhvalue,male,age_under18,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85pl,race_white,race_black,race_nativeam,race_asian,married,divorced,educ_lesshs,educ_somecoll,educ_college,educ_collpl,urate_all,urate_male,urate_female,HSdropout_male,HSdropout_female,ind_agmining,ind_const,ind_manuf,ind_wholesale,ind_retail,ind_transport,ind_info,ind_FIRE,ind_pro,ind_educhealth,ind_artentertain,ind_otherserve,ind_public,occ_mgmtbiz,occ_pro,occ_healthsupp,occ_protective,occ_food,occ_building,occ_personalcare,occ_sales,occ_officeadmin,occ_farming,occ_constextract,occ_production,occ_transport,income_less10k,income_10k15,income_15k20,income_20k25,income_25k30,income_30k35,income_35k40,income_40k45,income_45k50,income_50k60,income_60k75,income_75k100,income_100k125,income_125k150,income_150kpl,rent_share_income,poverty_under18,poverty_18_64,poverty_65pl,poverty_white,poverty_black,poverty_nativeA,vetshare_18_64,vetshare_65pl,year
1001,55200,54359.50660477439,136763.3624816475,.48684782,.24219203,.08451087,.12797101,.13358696,.14226449,.1236413,.085344203,.045724638,.014764492,.76878625,.19139493,.0028804347,.010289855,.56555748,.11129898,.43919173,.2839154,.15882796,.1180649,.042280361,.049305145,.034130864,.020420792,.035228182,.0088293813,.060023215,.12945615,.027192837,.089288674,.069847457,.01629083,.062593266,.089454487,.20079589,.08124689,.062468912,.10251202,.12742497,.25957552,.017368596,.02922401,.053556625,.029182557,.030053059,.096625768,.12435748,.0028602222,.079547338,.066572711,.083651133,.070850104,.057826191,.062230643,.039213829,.045891546,.033246506,.050580155,.038598154,.02955245,.083116271,.097750418,.14051622,.10878523,.056736916,.085105374,.19718981,.2271976,.14039534,.087060906,.10764301,.33482954,.40666667,.072546266,.050285824,2018
1003,208107,51748.1493657739,175508.3583435882,.48623064,.21948805,.074197412,.11208657,.12194208,.1361319,.14074971,.11797296,.058455504,.018975815,.86266202,.094970375,.0073135453,.0080727702,.52493459,.13371773,.3734225,.31311867,.2070291,.10642973,.044442397,.047240365,.041428421,.068768471,.039728284,.013279217,.082695253,.091198236,.030917015,.1370865,.049250901,.01369687,.073988795,.10644792,.20088029,.10083637,.049058139,.050664496,.14704591,.21623705,.021782199,.019019265,.061962541,.053074032,.025262639,.13194616,.10910376,.00348044,.094335988,.050193299,.066556722,.053763576,.051868435,.044313297,.04746763,.052084658,.057630181,.048777696,.047849201,.038055506,.094197556,.098420292,.12326066,.079367101,.056409147,.10653507,.20542511,.13380188,.10373115,.079707973,.089949533,.2200305,.17847025,.05657468,.062804557,2018
1005,25782,31611.84793642733,85904.77602802607,.5312621,.21084477,.084283605,.1425413,.12039407,.13389187,.12830657,.10937864,.053991158,.016368009,.47381896,.47575828,.0027926459,.003723528,.41189748,.12245474,.62658888,.25125185,.077972814,.044186432,.095247976,.095788442,.094639309,.043643262,.020338982,.045183487,.0625,.23887615,.027866973,.10619266,.069151379,.002408257,.039678898,.047706421,.18646789,.05917431,.043807339,.070986241,.10997707,.14931193,.022362385,.029472478,.038302753,.047591742,.0087155961,.07809633,.12018348,.026376147,.10412844,.15470183,.11077981,.13335511,.089483999,.091987811,.0731548,.053015459,.068038322,.054430656,.051709123,.035488788,.067385152,.075985193,.087742217,.060091443,.031134335,.026997605,.20710233,.47597042,.25407568,.1616389,.14986987,.42595753,0,.035977587,.040745109,2018
1007,22527,41925.96926922176,89233.70168680856,.53944159,.20681849,.092688777,.13650286,.12851246,.15266125,.12030008,.09419807,.049362987,.018955031,.76654679,.22275491,.00035512939,.0016424735,.44365185,.12520628,.6413815,.24372624,.075855516,.039036755,.075139888,.062578745,.090112641,.29113925,.046454769,.059883937,.090134583,.18706013,.017162614,.09149278,.048894927,.013088035,.045808125,.046919372,.22805284,.043956045,.07482405,.052722558,.067168787,.15199408,.045067292,.02975676,.039634522,.04309174,.029633287,.083467096,.10556859,.010618594,.16384739,.10272873,.12742314,.063888893,.081725143,.051608186,.077485383,.061842106,.049561404,.042836256,.069444448,.038011696,.073538013,.093274854,.14619882,.064473681,.037719298,.048391812,.1889722,.20190436,.13330632,.081266038,.14250943,.12944229,,.035538394,.035986122,2018
1009,57645,45028.34304289267,115310.2860139381,.49326047,.23363692,.078931391,.11772053,.12408709,.13786104,.13024546,.10637522,.056119353,.015022986,.9550525,.014953596,.0024460058,.0034348166,.58169472,.11692777,.53877407,.33479699,.081182025,.045246929,.040844753,.035405319,.047794495,.049913943,.01179941,.022814579,.094631314,.16410568,.035978638,.11758643,.068631127,.012508199,.058371592,.076782532,.19694556,.046238173,.059542771,.045863394,.11477561,.18434367,.026515506,.02197133,.031481307,.035369623,.014710016,.088775411,.12526937,.0092288954,.1481308,.11046566,.088962801,.083640777,.056407768,.050873786,.063009709,.05368932,.0718932,.043106794,.044514563,.043786407,.09300971,.11558253,.11946602,.068446599,.037815534,.054757282,.1631379,.21567892,.12851346,.10071078,.14286499,.080779947,.15328467,.03825409,.047069754,2018
1011,10352,29731.00493921522,71664.37182101206,.54704404,.20768933,.10606646,.10819165,.1544629,.12770478,.13977975,.097662285,.041537866,.016904946,.2198609,.76246136,.011785163,.0054095825,.35667676,.083780006,.6442849,.22269145,.07404279,.058980856,.11060948,.13717318,.07146845,.056930695,.11055277,.059390862,.049238577,.33756346,.0093908627,.064720809,.052030455,.0043147206,.023096446,.049492385,.16218275,.081979692,.041116752,.065482236,.077411167,.1322335,.015989847,.031218274,.02538071,.077918783,.020558376,.080456853,.094923861,.013451776,.091878176,.24619289,.092385784,.22748683,.107509,.034081463,.05624827,.051537823,.03879191,.031310614,.071210861,.024383485,.12579662,.047104459,.058464948,.076475479,.022443891,.027154336,.24931575,.5593465,.25839138,.20767196,.057584271,.38985509,0,.023287004,.020117044,2018
1013,20025,36164.1537748124,81651.14879735955,.46781522,.22801498,.078451931,.12104869,.11990012,.12119851,.14132334,.1039201,.05832709,.02781523,.52004993,.45218477,.000099875157,.01153558,.40386391,.11843967,.59274191,.24632776,.096774191,.064156108,.067084715,.076595746,.05855957,.1468254,.20990099,.029549778,.056182627,.24032974,.013950539,.11236525,.045909956,.013062777,.030310716,.045783132,.20418516,.10475586,.048700064,.054914396,.089917563,.17932783,.03500317,.011287254,.066962585,.031325303,.015852885,.083830059,.10830691,.0084971469,.10741915,.15726063,.10500951,.1124031,.091830648,.079904594,.055605248,.065444246,.040250447,.066785924,.060822897,.046213478,.070810974,.080202743,.10778175,.057245079,.032051284,.032647584,.18594186,.3501215,.22375739,.13071896,.13360204,.34257713,0,.033792969,.042208843,2018
1015,115098,41793.73694444235,105231.0388804022,.48059046,.2189091,.093546368,.13047142,.1202888,.12995882,.1383951,.099819288,.050800189,.017810909,.74334913,.20570296,.0030669516,.0092529841,.48495778,.12830305,.48364189,.33667782,.10185127,.077829026,.087676421,.075093046,.10126483,.054388132,.050892267,.012334655,.060365055,.17638142,.024233237,.1264406,.046119984,.015262579,.043524306,.072014451,.21741387,.08503437,.049172498,.071702972,.10565442,.17658907,.025375335,.023610275,.053304814,.040471788,.025769878,.11277696,.11890276,.0055651306,.098967962,.12469631,.088315301,.085981391,.071303263,.066662222,.06099971,.058246177,.052961163,.05100704,.051317923,.038371861,.083094619,.10623321,.11185131,.070348412,.037816711,.053804986,.18054296,.26184136,.18092853,.10450993,.13947149,.35102293,.62721896,.056869287,.04969367,2018
1017,33826,36869.70107415991,81743.61895454794,.48060665,.20711878,.096257314,.10911725,.11745403,.13740909,.14317389,.11160054,.057115827,.020753266,.57597709,.39375037,.0028676167,.011973038,.45035473,.1221434,.57048887,.29719064,.093362756,.038957734,.049681857,.056138638,.042498302,.12983771,.0091383811,.01535236,.045110241,.28777221,.023738671,.10415258,.035844717,.018869201,.036318138,.10110915,.18821858,.06255918,.040714189,.040240768,.10340863,.1421615,.024212092,.026173407,.045854185,.040781822,.022588935,.080346271,.11510888,.0089949956,.090693898,.20330042,.096374951,.087599881,.07213673,.080349214,.090855286,.057709381,.064738087,.047721218,.059189111,.043208051,.085010357,.080941103,.1135691,.055193845,.028706718,.033071917,.21518861,.23701537,.15977852,.10932217,.13193718,.20917515,.27160493,.039876156,.042524621,2018
1019,25853,37925.71026925147,113830.7634989237,.49588054,.20446371,.073260359,.097822301,.11283023,.1408734,.15332843,.13251847,.066375278,.01852783,.92820948,.049007852,.0091285342,.0021274127,.59120917,.11547163,.58099931,.29009801,.068173297,.060729396,.055940688,.071308441,.035360359,.08510638,.059842519,.03335033,.072616011,.26272309,.0089750132,.11014789,.073839881,.010300867,.018357981,.047118817,.23253442,.046812851,.021621622,.061601225,.072412036,.21947986,.024885263,.021825599,.0408975,.029270779,.0055073942,.082304947,.08138705,.011422743,.11881693,.18419173,.10759816,.086177632,.077597588,.083537623,.059023194,.053177446,.059400339,.06345465,.059400339,.033471622,.090231948,.092777669,.11154064,.056194607,.026777295,.047237411,.17730531,.17846154,.15194394,.11794872,.14824969,.14285715,.080508478,.037730344,.063694268,2018
1021,43930,41779.86642086409,94504.50064654752,.4933303,.24236286,.079444572,.13268837,.12765764,.12875028,.13141361,.094149783,.049829274,.013703619,.83312088,.094422944,.0027999089,.0043250625,.52632773,.12858401,.61850101,.23988856,.091565132,.050045311,.070928007,.08841522,.049080487,.072593801,.0021691974,.027028572,.15440001,.13902856,.041999999,.11771429,.064685717,.0070857145,.05662857,.069028571,.15800001,.046457142,.068685718,.049257144,.1072,.13542858,.022285715,.012571429,.045600001,.033199999,.0196,.10845714,.11405715,.010742857,.17114286,.12434286,.095371425,.094024241,.076890931,.049549282,.058444273,.071816608,.059578534,.050325353,.037490301,.044654049,.080830999,.10447138,.11115754,.06572742,.033908423,.06113068,.18166527,.22421829,.18631572,.12496316,.1712741,.27234569,.68292683,.036745485,.044346962,2018
1023,13075,32257.28963360238,69537.5582056788,.47824091,.20267686,.075640537,.10141491,.11059274,.13812619,.15097514,.12596558,.072045892,.022562141,.56749523,.42753345,.0006883365,.00099426392,.46612418,.13184603,.56803733,.30214074,.081602372,.048219584,.10570469,.12220114,.08532583,.014204546,0,.11937148,.070825517,.17073171,.010787993,.14634146,.046200752,.013133208,.022045027,.04596623,.23921201,.033302065,.039868668,.042213883,.076219514,.15666041,.03119137,.035412759,.041041277,.048311446,.0063320827,.10272045,.10670732,.045497186,.12593809,.13414635,.089821763,.12560748,.086168222,.075327106,.094579436,.063925236,.056074765,.055140186,.039439254,.021682244,.053644858,.082429908,.096822433,.080373831,.013271028,.055514019,.18335053,.37841946,.21104378,.10681334,.12761275,.34584162,0,.037505995,.036450841,2018
1025,24387,33406.69368745423,93209.91844590988,.47316194,.22097839,.087259606,.10632714,.11977693,.13601509,.13995162,.10558904,.06503465,.019067535,.53040552,.45815393,.0010251363,.005043671,.47035947,.083013415,.62519264,.24925904,.079549499,.045998815,.14367302,.12402191,.16998428,.021207178,.055397727,.045246501,.076762132,.24022493,.014646267,.12383942,.06473127,.0087616062,.041323394,.03870799,.18399373,.05989277,.063162021,.03870799,.064077415,.16699359,.02223094,.019877076,.035046425,.045246501,.013600104,.1076239,.096377663,.012423173,.12619328,.13757029,.15273963,.199081,.072237656,.050117545,.061124172,.052575335,.056529172,.041354991,.044133361,.049796965,.062085915,.079076722,.08709126,.068604402,.023829877,.052361615,.18634263,.30310488,.26570967,.1590604,.13817497,.38960683,0,.028282508,.031231895,2018
1027,13378,38120.822300919,94504.50064654752,.48318136,.21071909,.095230974,.089251012,.12363582,.13634326,.14658394,.11541337,.064209893,.018612647,.83016896,.14777994,.011586186,.0013454926,.53896928,.11627486,.60753906,.2907916,.054927301,.046742056,.063851349,.070713595,.056323059,.053824361,.068111457,.035907615,.046914469,.32912305,.016780946,.11115121,.048538435,.014615662,.030855287,.040418621,.20371707,.044388309,.033922773,.043666545,.072176106,.15608084,.026344281,.0068567302,.037351135,.039155539,.025442079,.05954529,.095272467,.014796102,.1075424,.24648142,.11295561,.096256681,.075248279,.05118411,.059205499,.081932776,.08365164,.038579069,.048892286,.063598163,.095492743,.071428575,.085943468,.062834226,.045454547,.040297937,.16417223,.22702307,.17984694,.15188335,.1645523,.27128503,.4074074,.027370017,.047258262,2018
1029,14938,37161.90677087526,103566.576051011,.48741466,.2301513,.070625253,.11420538,.1221047,.14125051,.13402061,.10831437,.051747221,.027580667,.94175929,.026308743,.0026107912,.00020083009,.54809916,.11743802,.62221158,.24107228,.088750601,.047965534,.075254686,.086802483,.060763247,.11842106,.03846154,.047441363,.12579957,.19367449,.022032693,.13486141,.06467662,.0031982942,.0282516,.039978679,.19314143,.060767591,.029850746,.056325514,.11051884,.15156361,.015280739,.0087064672,.044420753,.02594172,.010483298,.096126512,.12882018,.022743426,.14339019,.16222459,.07977967,.099895217,.072301783,.077890322,.082431018,.056584004,.055186868,.053789731,.045406915,.041390151,.095005237,.098498076,.080859236,.052567236,.043835137,.044359066,.17169304,.30678734,.1578337,.12532157,.16898148,.39385474,0,.024220247,.038072836,2018
1031,51288,49152.51205349543,137873.0043679084,.49356574,.237112,.082182966,.12622836,.1318827,.13330604,.12599438,.094778508,.050850101,.01766495,.75891048,.17214553,.012030104,.012985494,.53284389,.12383998,.41693401,.34890583,.1557917,.07836847,.059360929,.060441371,.058162894,.021945868,.060367454,.036777906,.057215191,.11594937,.021495972,.10973532,.083130032,.012013809,.039631762,.073371693,.22757192,.075443037,.048239354,.099424623,.12018412,.21063291,.027756041,.028538549,.04626007,.041979287,.020897584,.08082854,.11001151,.009896433,.11710011,.078342922,.10757192,.073929958,.052857649,.046136744,.04401435,.057557229,.055384304,.040780231,.055485372,.049825661,.079134874,.11268887,.11157714,.080448732,.064328671,.075850219,.1765403,.24183281,.13125677,.088674821,.11024134,.2911922,.33873582,.11165521,.057867993,2018
1033,54495,43976.95735566054,104953.628408837,.47848427,.21301037,.077970453,.1192036,.11993761,.13570052,.14146252,.11015689,.060244057,.022313973,.79434812,.15808789,.0067345626,.0048995321,.51873773,.13076375,.51614988,.29657331,.11835498,.06892179,.058616206,.072005115,.043816254,.055157594,.038053099,.011142806,.078712784,.19433054,.021438759,.13014798,.058388304,.012034231,.049072918,.067525409,.20908362,.078801923,.049474061,.039846674,.10202353,.17672491,.035434123,.017382778,.044972368,.03712783,.013995364,.10795151,.12658228,.0018274202,.11018007,.12225887,.10353895,.089453645,.061562456,.070094958,.070370197,.055919997,.046882883,.041882657,.043488234,.038717374,.09087573,.12844627,.10940869,.0633974,.039130237,.050369281,.17435552,.23633678,.15339004,.10944498,.13401221,.26069582,.16120219,.044351075,.045261439,2018
1035,12514,30678.82405039635,70832.14040631644,.4824197,.21184273,.081109159,.10292473,.10795908,.12793671,.15190986,.13057376,.060811892,.024932075,.50895,.47714558,.0044749882,.001438389,.37917352,.11710055,.68015373,.21259041,.071428575,.035827305,.11485104,.13613014,.090732656,.026755853,0,.071428575,.056269269,.17317575,.024152108,.16418295,.081192188,.028006166,.047276463,.011048304,.16778006,.072456323,.029804727,.07322713,.055755395,.08967112,.051387463,.036998972,.043422405,.057810895,.0028263105,.092754371,.13823228,.014645427,.10174717,.12153134,.19321686,.10144294,.11783996,.10100568,.077393964,.056843027,.081985131,.075207695,.03957149,.038478356,.092041977,.078705728,.075426325,.043725405,.0059029297,.014429384,.20544353,.30784237,.21530023,.15958625,.14843996,.30286494,.17857143,.04075839,.037919495,2018
1037,10855,35416.99490473011,81281.26816860594,.50677109,.17042838,.071395673,.10667895,.11616766,.14242284,.17475818,.12436665,.075264856,.018516812,.65711653,.34205437,.00082911103,0,.44534671,.13505717,.58967191,.29453221,.08578372,.030012151,.057987623,.072151341,.042583734,.16600791,0,.012895377,.087104626,.20170316,.024574209,.086374693,.10729927,.011678832,.048175182,.056934308,.18077859,.086618006,.05085158,.045012165,.084914841,.12214112,.04647202,.016058395,.053771291,.03941606,.028710462,.12068126,.12506083,.003649635,.14452554,.13698296,.077615574,.062149648,.086278334,.077991717,.069705091,.072142333,.077504262,.073604681,.046063855,.061662197,.088715576,.063855715,.1001706,.049719717,.014379722,.056056544,.1735725,.24387589,.11788101,.11592958,.092896178,.23072514,.8888889,.067851193,.049750138,2018
1039,37351,37543.80852006336,88309.00011492454,.48651978,.21927124,.072903,.11496346,.10971594,.13105406,.14727852,.11324998,.068485446,.023078365,.84667075,.12920672,.0015528366,.0042569144,.51653314,.13409649,.52568275,.32483545,.096036009,.053445797,.087462485,.085890949,.089343376,.070950471,.017221585,.064433858,.069467753,.14242567,.02966642,.1132962,.098060273,.0062420298,.034566078,.093697563,.18605275,.057252165,.046983019,.057856232,.11054433,.18343513,.019799987,.01771931,.037653536,.044164039,.020404054,.089334853,.11900128,.015974227,.14437211,.094838582,.10275857,.10127932,.063432835,.077225477,.063166313,.072161511,.064765461,.052038912,.041311301,.037046909,.088019721,.087686568,.1130064,.05663646,.033582091,.048640724,.1797,.26966998,.17466673,.11437466,.15694866,.36010307,0,.041626628,.057961565,2018
1041,13865,36814.21897984687,73513.77496478011,.49145329,.22473855,.077461235,.11301839,.12564009,.13169852,.14410385,.11071042,.050198343,.02243058,.71676886,.23065272,.007861522,.013559322,.46548516,.12024812,.60403103,.24041344,.11369509,.041860465,.058231246,.058697645,.05766369,.031746034,.019672131,.054882396,.06895937,.17640769,.030114042,.11671419,.057020672,.021560941,.041874554,.073770493,.20188881,.033143263,.048467569,.075196005,.093549535,.15092659,.028153956,.017818959,.0308268,.054169636,.026906628,.10637919,.12883107,.014433357,.12099073,.12972203,.097291522,.093134329,.10527363,.059104476,.086766168,.065273635,.044975124,.047363184,.049751244,.039203979,.06706468,.10945274,.093731344,.079601988,.022288557,.037014924,.15613383,.20527001,.15090421,.11735331,.13049704,.232205,.40196079,.02532237,.045785833,2018
1043,82313,39353.44949624041,114755.4650708077,.49275327,.22562657,.079319187,.12350418,.12364997,.13379417,.13426797,.10637445,.060087714,.013375773,.95236474,.012124452,.0042277649,.0040576821,.54570013,.13569744,.5381214,.32438999,.088215761,.04927288,.054517847,.055299778,.053547353,.042944785,.045595855,.02411902,.10096052,.17180257,.02960337,.14032058,.057691727,.0095748873,.038966153,.078386813,.20079993,.063024573,.051995274,.032754596,.10186952,.16804533,.027239949,.013332121,.045874618,.034936219,.023906918,.11183832,.10889919,.010695998,.14225979,.097415388,.11368664,.081483893,.058672309,.067718841,.069215752,.063846402,.055743571,.069313377,.061405793,.042726979,.084803127,.095509276,.099609502,.065375857,.030328669,.054246664,.19314818,.19821399,.16056566,.10079502,.15451865,.26838234,.040229887,.039015889,.041826289,2018
1045,49255,42499.28424378986,101809.6430644313,.49201095,.23360065,.088661052,.14467567,.11807938,.12492133,.12888032,.092965178,.050675057,.017541366,.72863668,.19792914,.0076540452,.012851487,.5015108,.13972403,.46899527,.36055359,.11200647,.058444671,.087942116,.078202508,.098502427,.096065871,.04903537,.020804439,.056865465,.11506242,.022690708,.1656588,.10202496,.0076005547,.034785021,.069403604,.17370319,.091927879,.053370319,.086102635,.10502081,.15955617,.016532594,.024077671,.049597781,.046879333,.022191402,.1259362,.12316228,.0069348128,.12277392,.084160887,.11317614,.096036419,.064863414,.070058919,.053240493,.055061597,.049384039,.053668987,.049437601,.047670059,.093786821,.099839315,.10594536,.062828064,.043010175,.055168718,.18929504,.25989947,.17510337,.10488877,.15703568,.28818202,.11405835,.11486391,.062858596,2018
1047,40029,29222.41907467901,76380.3498376206,.46086589,.24432287,.091158912,.11676534,.11129431,.12328562,.14566939,.099752679,.054510482,.013240401,.28122112,.70473909,.00024981887,.005595943,.36955163,.10824903,.54522556,.30360901,.086466163,.064699247,.11764706,.11391447,.12122311,.089635856,.0041425019,.018817769,.051556487,.26149002,.011822316,.10668065,.047778945,.0061559984,.034347676,.054144807,.22686253,.058831759,.058761805,.062749214,.084575027,.17782441,.0355369,.029380903,.038684856,.035187129,.029870585,.073032528,.11150752,.0068555437,.077509619,.19482337,.10521162,.16944173,.077742413,.085516654,.088822231,.05337904,.06929481,.05337904,.034953479,.038871206,.065315865,.07076396,.086190008,.044196866,.028342312,.033790402,.2365673,.47303948,.28329039,.17278683,.13362928,.38112366,0,.039653406,.029996362,2018
1049,71200,36278.81676972601,94966.85143248952,.4958427,.24550562,.082078651,.12067416,.12664326,.13196629,.12994382,.09897472,.049620785,.014592697,.85634834,.014101123,.013117977,.001966292,.52148306,.12172568,.59215474,.2807461,.074296102,.052803073,.045051355,.040784962,.050573833,.098141976,.0090344436,.029402521,.075252295,.28435242,.017739289,.12536229,.063728742,.0088347243,.038167406,.043684743,.16698676,.066592172,.042532388,.037364248,.10095331,.13119391,.031672314,.015120299,.040786397,.043160945,.027272411,.090093233,.10294374,.011628313,.11135943,.18074518,.1130705,.10263279,.072363384,.081432723,.066585027,.068460129,.064021125,.051737335,.054530844,.036889639,.08793816,.097504973,.090846471,.064021125,.020893924,.040142354,.18933041,.32229438,.20586404,.12015676,.18886335,.1130064,.14239828,.031201713,.037270781,2018
1051,81212,54878.26418660132,148969.4232305167,.48576564,.22458504,.088829234,.13747968,.13708565,.13892035,.12817071,.089531101,.041348569,.014049647,.74895334,.21427868,.0025735113,.0048268731,.50224131,.1276281,.46446314,.29048225,.16047634,.084578276,.061587565,.059244644,.063860036,.02997658,.035575047,.014551478,.081157021,.11493301,.021472301,.12141019,.047026116,.013250126,.058294639,.083404809,.20055602,.08044719,.046966963,.11653012,.15341161,.21478218,.01398953,.024903137,.037887078,.028688889,.022300435,.10851498,.12374671,.0054420158,.099760436,.079619057,.086953953,.063239887,.040078234,.052534055,.046117421,.047867414,.045980167,.039666474,.045980167,.040249802,.083347633,.10400439,.14559242,.10060735,.068112411,.076622173,.17571233,.16811034,.11986766,.066894613,.092237644,.24348111,.059405942,.064304568,.041270096,2018
1053,37328,32364.55501594093,90805.69435901141,.51079619,.2231033,.081306256,.1334655,.12864338,.13118838,.12880412,.10021967,.055641878,.017627519,.61870444,.31933135,.038496573,.0036165882,.42152834,.12499589,.62923163,.24417485,.080069326,.046524167,.13461675,.12538762,.1448949,.20296465,.095398426,.023313085,.075849615,.17673616,.019208668,.11484157,.06296175,.0096864225,.034230832,.052536529,.19799705,.090132982,.045887373,.096617959,.097192578,.1456247,.034559187,.053193238,.049335085,.056640945,.023230996,.10523724,.1237892,.0056640944,.10137908,.11869972,.08545395,.15169795,.083109923,.074694671,.071268991,.063077152,.056151327,.060768545,.052651178,.046544533,.07283289,.075811736,.084301457,.040735777,.028373547,.03798034,.20125714,.33895817,.23508155,.12929936,.16968736,.39880598,.2289492,.036310345,.039000001,2018
1055,102939,40708.1372990505,101624.7027500545,.4823342,.21644858,.08415664,.11743848,.12578323,.13646917,.13632345,.10860801,.055906896,.018865542,.80348557,.15749133,.0072955829,.0071790088,.48341745,.14050338,.48353359,.33913466,.10885478,.068476975,.064993821,.070381351,.0589584,.050557621,.025865665,.0070337765,.060896453,.18977034,.025963604,.11827601,.046286024,.019071447,.039370265,.055562112,.23334199,.095640473,.056883894,.051903605,.10675762,.19560035,.036561474,.021219345,.068945169,.038024876,.020062786,.10569547,.10137607,.0044610193,.086576819,.11794557,.096773431,.073445596,.067436881,.077081777,.072697736,.056683086,.059571397,.054413699,.04688346,.041880496,.077700697,.098022021,.1227016,.068184748,.037006471,.046290327,.18235922,.30001831,.15420447,.082034454,.13906977,.30863342,.45454547,.042373512,.049627975,2018
1057,16585,34637.47147963187,77489.99172388142,.49261382,.21477239,.078745857,.11450105,.11305396,.13138378,.14302081,.12143503,.060898401,.022188725,.84986436,.11926439,0,.0065119085,.55156821,.12764406,.59127766,.2793377,.091320306,.038064349,.070377387,.064765461,.077145614,0,.0071258908,.039498433,.046551723,.23495297,.027115988,.12586206,.073667713,.0169279,.031974923,.040125392,.24592477,.043103449,.040752351,.03354232,.093730405,.16630094,.046708465,.017241379,.045924764,.042946707,.015830722,.10219435,.082288399,.011285267,.10015674,.15094043,.12445141,.097452134,.095724776,.060457751,.072549298,.079890601,.06477616,.057866704,.036562543,.045055419,.09140636,.09298978,.10695264,.036994386,.026342306,.034979127,.17843986,.32149047,.18642639,.1139394,.17779222,.33437175,,.037970793,.051114526,2018
1059,31542,37412.50089685583,81188.79801141753,.49464208,.24747956,.092701793,.12659311,.12592733,.12805149,.11755754,.093748018,.050028533,.017912624,.8391034,.04400482,.015471435,.0037727475,.49207488,.13269614,.60066307,.2706131,.078031905,.05069191,.061363138,.054524802,.070759624,.036764707,.012987013,.020079384,.099462993,.29403067,.023892909,.090979844,.044361427,.027395127,.036189586,.054478947,.1805588,.062261656,.034166083,.03214258,.090201572,.14639272,.017900225,.011207098,.033309985,.052455444,.024204219,.098529071,.089423299,.0039691804,.12187719,.17262043,.13790956,.074487068,.061552186,.08920607,.077163249,.055129349,.07172168,.06529884,.05718109,.047011595,.077074043,.09482605,.13264942,.047457628,.014897413,.034344334,.16965322,.34449697,.16207324,.13490149,.17207669,.18309858,.18480493,.026754867,.026207129,2018
1061,26491,35269.96735480054,85349.95508489566,.489638,.22105621,.076894037,.11222679,.11762486,.13589521,.14182176,.11283077,.065078706,.016571665,.8633498,.095466383,.0079272203,.004114605,.52885234,.133598,.58151412,.30755997,.069792449,.041133456,.085971616,.082128011,.090616837,.070100144,.023668639,.055738032,.091967754,.15059222,.056733355,.10182144,.072857566,.0058723995,.026575098,.058723997,.21070966,.048571713,.055837564,.063999206,.095451377,.15507117,.038518962,.024086792,.03613019,.035931125,.02538071,.079327159,.11774659,.016522344,.17507714,.10291629,.097840153,.10191812,.081782609,.091325507,.086172342,.045996755,.055825938,.055348791,.050768204,.047237333,.062696822,.097432964,.11136559,.059833955,.029296689,.022998378,.1934875,.3904762,.22808953,.10246641,.22129372,.4236533,.071428575,.049401343,.054268472,2018
1063,8426,20162.19307335931,61400.18437309936,.46878707,.22098267,.086755283,.11939236,.090909094,.11832424,.15998101,.11322098,.066460952,.023973417,.17149299,.79670072,.0056966534,0,.27767327,.10924613,.60946339,.28955939,.063603632,.037373565,.15845743,.20874904,.10866261,0,0,.024047187,.057168785,.26542649,.0031760435,.084845737,.020871144,.0099818511,.060798548,.062613428,.25272232,.053085301,.0095281303,.095735028,.11433757,.15290381,.053992741,.02586207,.048548095,.048548095,.00090744102,.058529947,.15108892,0,.075317606,.12885663,.14110708,.22707276,.17123519,.080203049,.067005076,.069712348,.041624367,.021658206,.039932318,.034179356,.090355329,.058544841,.046362098,.021319797,.014213198,.016582064,.33516786,.60708445,.34284532,.27077106,.17214836,.42455244,0,.043570992,.021480804,2018
1065,14887,28269.05175406658,85719.83571364927,.4714852,.23382817,.089675553,.11332034,.1094915,.12675488,.14442131,.10566266,.053872507,.022973064,.39618459,.58762681,.0019480083,.0026197354,.40139499,.11865814,.58971304,.26918876,.092940122,.048158079,.11891142,.13515407,.10298661,.078125,.1194332,.050363958,.062954947,.20047216,.009836711,.11626992,.037576236,0,.037772968,.092661813,.23844187,.071217783,.052921504,.029510131,.089514069,.18847138,.043674994,.015935471,.039740309,.056265984,.017902814,.09817037,.13122173,.028723195,.083808772,.13554987,.07102105,.16366208,.11611877,.047543302,.07917992,.089784376,.030929657,.043301519,.039766703,.035878401,.078472957,.082538001,.081124075,.05284553,.015199717,.043655001,.20018972,.35098952,.24215038,.19876017,.14912891,.34071767,0,.039077628,.028604118,2018
